variant,source,entry_time_ny,resolved_time_ny,symbol,condition,level_name,direction,entry,sl,r_size,outcome,hit_50,hit_liquidity,t50_px,t100_px,stdv_2_px,stdv_2_5_px,stdv_4_px,mfe_r,mae_r,net_r,risk_usd,pnl_usd,balance_after,signal_id,final_verdict,rejected_by,filter_pd,filter_qt,filter_qt_phase,filter_mo_bias,filter_hrl,run_id,is_backtest
m5_cisd,mt5,2026-03-11 05:00:00-04:00,,EURUSD,pdh_pdl_sweep,PDL,bullish_sweep,1.1598,1.15901,0.0007899999999998464,stop,False,False,1.16363,1.16673,1.16592,1.166835,1.16958,1.72,-1.39,-1.101,,,,2792693d5587,rejected,pd,fail,pass,Manipulation,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-03-11 09:30:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_5AM_High,bearish_sweep,1.15883,1.16043,0.0016000000000000458,liquidity,,True,,1.15773,1.15078,1.1490299999999998,1.1437799999999998,0.73,-0.41,0.638,,,,df5906ba1951,rejected,hrl,pass,pass,Distribution,pass,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-03-11 11:10:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_1AM_London_Low,bullish_sweep,1.15714,1.15628,0.0008600000000000829,stop,False,False,1.16178,1.16455,1.16195,1.162645,1.16473,0.62,-1.23,-1.093,,,,7f3235f7e646,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-03-12 06:45:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_1AM_London_High,bearish_sweep,1.15599,1.15663,0.0006399999999999739,liquidity,True,True,1.1550250000000002,1.15392,1.15308,1.152555,1.1509800000000001,3.63,-0.09,3.109,,,,19b540445c9d,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-03-12 07:55:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_1AM_London_Low,bullish_sweep,1.15393,1.1532499999999999,0.0006800000000000139,stop,True,False,1.1550250000000002,1.15613,1.1625500000000002,1.1640300000000003,1.1684700000000003,1.63,-1.66,-1.118,,,,21073f3aaaf1,rejected,hrl,pass,pass,Distribution,pass,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-03-12 07:55:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_5PM_CBDR_Low,bullish_sweep,1.15393,1.1532499999999999,0.0006800000000000139,stop,False,False,1.15542,1.15744,1.1625800000000002,1.1641250000000003,1.1687600000000002,1.63,-1.66,-1.118,,,,8ac66f4e6394,rejected,hrl,pass,pass,Distribution,pass,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-03-12 11:20:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_9PM_Asia_Low,bullish_sweep,1.15268,1.15109,0.0015899999999999803,stop,False,False,1.15431,1.15543,1.1611000000000002,1.1626150000000002,1.1671600000000004,0.33,-1.01,-1.05,,,,3e86df290945,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-03-16 03:05:00-04:00,,EURUSD,crt_range_sweep,CRT_1AM_CRT_9PM_Asia_Low,bullish_sweep,1.14334,1.1414,0.0019400000000000528,liquidity,True,True,1.1443349999999999,1.14538,1.1461000000000001,1.1467150000000002,1.1485600000000002,1.34,-0.39,1.01,,,,b44f09fe1911,rejected,mo_bias,pass,pass,Manipulation,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-03-17 02:25:00-04:00,,EURUSD,crt_range_sweep,CRT_1AM_CRT_5PM_CBDR_Low,bullish_sweep,1.14934,1.14857,0.0007699999999999374,liquidity,True,True,1.149635,1.15072,1.14852,1.14879,1.1496,2.32,-0.77,1.688,,,,2c613a59af31,rejected,mo_bias,pass,pass,Manipulation,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-03-17 10:05:00-04:00,,EURUSD,pdh_pdl_sweep,PDH,bearish_sweep,1.15294,1.15388,0.0009399999999999409,stop,False,False,1.146935,1.1414,1.15174,1.151335,1.15012,1.22,-1.02,-1.085,,,,61b6ccace0f6,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-03-17 10:05:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_1AM_London_High,bearish_sweep,1.15294,1.15388,0.0009399999999999409,stop,False,False,1.14953,1.14658,1.15174,1.151335,1.15012,1.22,-1.02,-1.085,,,,75745afb62db,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-03-18 03:50:00-04:00,,EURUSD,crt_range_sweep,CRT_1AM_CRT_5PM_CBDR_Low,bullish_sweep,1.15331,1.15168,0.0016300000000000203,liquidity,True,True,1.153775,1.15443,1.1579,1.1587299999999998,1.16122,0.76,-0.48,0.638,,,,d8787a810df8,rejected,mo_bias,pass,pass,Manipulation,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-03-18 03:50:00-04:00,,EURUSD,crt_range_sweep,CRT_1AM_CRT_9PM_Asia_Low,bullish_sweep,1.15331,1.15168,0.0016300000000000203,liquidity,True,True,1.153885,1.15467,1.1579,1.1587299999999998,1.16122,0.99,-0.48,0.785,,,,8c1ce884835b,rejected,mo_bias,pass,pass,Manipulation,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-03-18 07:05:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_9PM_Asia_High,bearish_sweep,1.15316,1.1548,0.0016400000000000858,liquidity,,True,,1.1531,1.1504499999999995,1.1496049999999993,1.1470699999999991,0.11,-0.29,-0.012,,,,ac3793f334ae,rejected,mo_bias,pass,pass,Distribution,fail,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-03-18 07:05:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_1AM_London_High,bearish_sweep,1.15316,1.1548,0.0016400000000000858,liquidity,,True,,1.15168,1.1504499999999995,1.1496049999999993,1.1470699999999991,1.12,-0.29,0.854,,,,e6e87ecf7815,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-03-19 04:00:00-04:00,,EURUSD,crt_range_sweep,CRT_1AM_CRT_9PM_Asia_Low,bullish_sweep,1.14612,1.14428,0.0018400000000000638,liquidity,True,True,1.147735,1.14913,1.1525200000000002,1.1537300000000004,1.1573600000000004,1.83,-0.23,1.592,,,,755d6d34ca73,rejected,mo_bias,pass,pass,Manipulation,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-03-19 04:00:00-04:00,,EURUSD,opening_gap_sweep,NDOG_Low,bullish_sweep,1.14612,1.14428,0.0018400000000000638,liquidity,True,True,1.146675,1.14668,1.1525200000000002,1.1537300000000004,1.1573600000000004,0.54,-0.03,0.261,,,,6d83410ca0f1,rejected,mo_bias,pass,pass,Manipulation,fail,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-03-19 02:55:00-04:00,,EURUSD,opening_gap_sweep,NDOG_High,bearish_sweep,1.14524,1.14658,0.0013399999999998968,stop,,False,,1.1425600000000002,1.14072,1.1395849999999998,1.13618,0.72,-1.4,-1.06,,,,f76039503aca,rejected,pd,fail,pass,Manipulation,pass,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-03-19 04:05:00-04:00,,EURUSD,pdh_pdl_sweep,PDL,bullish_sweep,1.14642,1.14509,0.0013300000000000534,liquidity,True,True,1.1502000000000001,1.15552,1.1492000000000002,1.1500200000000003,1.1524800000000004,7.2,-0.55,6.782,,,,9d29a7476837,rejected,mo_bias,pass,pass,Manipulation,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-03-19 08:30:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_5PM_CBDR_High,bearish_sweep,1.14779,1.15045,0.0026599999999998847,stop,False,False,1.146725,1.14509,1.1416799999999998,1.1405399999999997,1.1371199999999997,0.15,-1.53,-1.03,,,,8ea48959965b,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-03-19 08:30:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_1AM_London_High,bearish_sweep,1.14779,1.15045,0.0026599999999998847,stop,False,False,1.14654,1.14428,1.14076,1.1393900000000001,1.13528,0.15,-1.53,-1.03,,,,78ccb9923221,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-03-19 09:10:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_9PM_Asia_High,bearish_sweep,1.15136,1.1528100000000001,0.0014500000000001734,stop,False,False,1.147735,1.14634,1.1378199999999998,1.1357149999999998,1.1293999999999997,0.91,-1.74,-1.055,,,,ec44b00275a1,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-03-19 09:20:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_5AM_High,bearish_sweep,1.15107,1.15245,0.0013799999999999368,stop,False,False,1.14948,1.14624,1.1351699999999998,1.1322299999999998,1.1234099999999996,0.75,-2.04,-1.058,,,,7eed2d77e271,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-03-20 07:00:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_9PM_Asia_High,bearish_sweep,1.15669,1.15799,0.0013000000000000789,liquidity,True,True,1.1559599999999999,1.15513,1.1484899999999998,1.1470799999999999,1.1428499999999997,1.28,-0.98,1.138,,,,1dd0f7e58c06,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-03-23 06:05:00-04:00,,EURUSD,pdh_pdl_sweep,PDL,bullish_sweep,1.15735,1.14835,0.009000000000000119,liquidity,,True,,1.15951,1.1593499999999999,1.1605349999999999,1.1640899999999998,0.29,-0.17,0.231,,,,49820c3a41ee,rejected,pd,fail,pass,Manipulation,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-03-23 06:30:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_5PM_CBDR_Low,bullish_sweep,1.15878,1.15431,0.004469999999999974,expired,,False,,1.1677199999999999,1.1537199999999999,1.1546149999999997,1.1572999999999998,1.16,-0.94,0.584,,,,cffdf553550a,rejected,pd,fail,pass,Distribution,pass,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-03-23 06:30:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_9PM_Asia_Low,bullish_sweep,1.15878,1.15431,0.004469999999999974,expired,,False,,1.1677199999999999,1.1537199999999999,1.1546149999999997,1.1572999999999998,1.16,-0.94,0.584,,,,edee78685737,rejected,pd,fail,pass,Distribution,pass,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-03-23 08:05:00-04:00,,EURUSD,opening_gap_sweep,NDOG_High,bearish_sweep,1.15954,1.1615199999999999,0.0019799999999998708,stop,False,False,1.155645,1.15416,1.14373,1.141085,1.1331499999999999,0.79,-1.19,-1.04,,,,373f150b36f8,rejected,mo_bias,pass,pass,Distribution,fail,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-03-23 09:50:00-04:00,,EURUSD,pdh_pdl_sweep,PDH,bearish_sweep,1.1616900000000001,1.16397,0.0022799999999998377,expired,False,False,1.1559650000000001,1.15242,1.1542,1.15298,1.14932,1.79,-0.9,0.061,,,,31542617ad5d,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-03-23 10:25:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_5AM_High,bearish_sweep,1.16093,1.16311,0.0021800000000000708,stop,False,False,1.1551900000000002,1.14835,1.14993,1.1475899999999999,1.1405699999999999,1.52,-1.17,-1.037,,,,70164835c22b,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-03-24 07:15:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_9PM_Asia_High,bearish_sweep,1.15854,1.15918,0.000640000000000196,stop,False,False,1.15836,1.15749,1.15729,1.1568299999999998,1.1554499999999999,0.25,-1.36,-1.125,,,,0bfcd7334690,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-03-24 09:45:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_9PM_Asia_High,bearish_sweep,1.15853,1.1596,0.0010699999999999044,stop,False,False,1.15836,1.15749,1.1515199999999999,1.1502299999999999,1.1463599999999998,0.21,-2.04,-1.075,,,,44b8917e44ff,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-03-24 10:50:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_5AM_High,bearish_sweep,1.15791,1.16022,0.0023100000000000342,liquidity,,True,,1.15668,1.1504200000000004,1.1487050000000005,1.1435600000000008,0.96,-0.57,0.498,,,,b912233011d5,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-03-25 02:45:00-04:00,,EURUSD,crt_range_sweep,CRT_1AM_CRT_9PM_Asia_Low,bullish_sweep,1.15987,1.15913,0.0007399999999999629,stop,True,False,1.16005,1.1613,1.16406,1.1649450000000001,1.1676000000000002,0.62,-1.11,-1.108,,,,9b38fa4ce2fa,rejected,pd,fail,pass,Manipulation,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-03-25 06:20:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_5PM_CBDR_Low,bullish_sweep,1.1608,1.16019,0.0006099999999999994,stop,False,False,1.1617250000000001,1.16307,1.1625900000000002,1.1631050000000003,1.1646500000000004,0.16,-1.11,-1.131,,,,5b191c269162,rejected,pd,fail,pass,Distribution,pass,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-03-25 07:35:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_9PM_Asia_Low,bullish_sweep,1.15965,1.15902,0.0006300000000001305,stop,False,False,1.16005,1.1613,1.16663,1.167955,1.1719300000000001,0.11,-1.65,-1.127,,,,d689e1ebdd5e,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-03-25 08:00:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_1AM_London_Low,bullish_sweep,1.15973,1.15865,0.0010799999999999699,stop,False,False,1.160155,1.16163,1.16677,1.1681300000000001,1.1722100000000002,0.13,-1.16,-1.074,,,,96357a50117d,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-03-25 09:45:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_5AM_Low,bullish_sweep,1.15843,1.1572,0.0012300000000000644,stop,False,False,1.1592449999999999,1.16133,1.1639699999999997,1.1651999999999996,1.1688899999999995,0.4,-1.58,-1.065,,,,f13f909a7881,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-03-26 03:15:00-04:00,,EURUSD,pdh_pdl_sweep,PDL,bullish_sweep,1.15576,1.15471,0.0010499999999999954,stop,False,False,1.15927,1.16307,1.1580099999999998,1.1584949999999998,1.1599499999999996,0.71,-1.12,-1.076,,,,1f3f82a58237,rejected,pd,fail,pass,Manipulation,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-03-26 03:15:00-04:00,,EURUSD,crt_range_sweep,CRT_1AM_CRT_9PM_Asia_Low,bullish_sweep,1.15576,1.15471,0.0010499999999999954,stop,True,False,1.15633,1.15723,1.1580099999999998,1.1584949999999998,1.1599499999999996,0.71,-1.12,-1.076,,,,d2b0f27ddde0,rejected,pd,fail,pass,Manipulation,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-03-26 02:30:00-04:00,,EURUSD,opening_gap_sweep,NDOG_High,bearish_sweep,1.15553,1.15612,0.0005900000000000905,stop,,False,,1.1543499999999998,1.1519,1.1511,1.1486999999999998,1.39,-1.2,-1.136,48.44,-55.01,4788.49,4aaa4128a764,accepted,,pass,pass,Manipulation,pass,pass,6f5fc66f4b,true
m5_managed,mt5,2026-03-26 02:30:00-04:00,,EURUSD,opening_gap_sweep,NDOG_High,bearish_sweep,1.15553,1.15612,0.0005900000000000905,stop,,False,,1.1543499999999998,1.1519,1.1511,1.1486999999999998,1.39,-1.2,-1.136,48.44,-55.01,4788.49,4aaa4128a764,accepted,,pass,pass,Manipulation,pass,pass,6f5fc66f4b,true
m5_ote,mt5,2026-03-26 02:20:00-04:00,,EURUSD,opening_gap_sweep,NDOG_High,bearish_sweep,,,,no_ote_entry,,,,,,,,,,,,,,4aaa4128a764,accepted,,pass,pass,Manipulation,pass,pass,6f5fc66f4b,true
m5_sb,mt5,2026-03-26 02:20:00-04:00,,EURUSD,opening_gap_sweep,NDOG_High,bearish_sweep,,,,no_ote_zone,,,,,,,,,,,,,,4aaa4128a764,accepted,,pass,pass,Manipulation,pass,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-03-26 03:15:00-04:00,,EURUSD,crt_range_sweep,CRT_1AM_CRT_5PM_CBDR_Low,bullish_sweep,1.15576,1.15471,0.0010499999999999954,stop,True,False,1.155975,1.15669,1.1571700000000003,1.1575150000000003,1.1585500000000004,0.71,-1.12,-1.076,,,,7144cbf7ad49,rejected,pd,fail,pass,Manipulation,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-03-26 05:05:00-04:00,,EURUSD,opening_gap_sweep,NDOG_Low,bullish_sweep,1.15614,1.15512,0.0010200000000000209,stop,,False,,1.15818,1.1556400000000004,1.1557900000000005,1.1562400000000008,0.3,-1.08,-1.078,,,,36a8948a6f0b,rejected,pd,fail,pass,Manipulation,fail,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-03-26 09:30:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_1AM_London_Low,bullish_sweep,1.15541,1.15456,0.0008500000000000174,stop,False,False,1.155705,1.1567,1.1586799999999997,1.1595349999999995,1.1620999999999995,0.09,-1.56,-1.094,,,,55f89273aaf7,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-03-27 04:30:00-04:00,,EURUSD,crt_range_sweep,CRT_1AM_CRT_9PM_Asia_Low,bullish_sweep,1.15242,1.15138,0.0010399999999999299,stop,False,False,1.15395,1.15461,1.1568900000000002,1.1575200000000003,1.1594100000000003,0.17,-1.11,-1.077,,,,8c19606299bf,rejected,mo_bias,pass,pass,Manipulation,fail,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-03-27 03:40:00-04:00,,EURUSD,pdh_pdl_sweep,PDL,bullish_sweep,1.15233,1.15148,0.0008500000000000174,stop,False,False,1.154505,1.15723,1.1572900000000002,1.1582450000000002,1.1611100000000003,0.08,-1.12,-1.094,,,,61952ff2e8a3,rejected,mo_bias,pass,pass,Manipulation,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-03-27 08:20:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_1AM_London_Low,bullish_sweep,1.15262,1.1515,0.0011200000000000099,liquidity,True,True,1.152875,1.1543700000000001,1.15191,1.1522000000000001,1.15307,1.68,-0.81,1.491,,,,b043c56ddca4,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-03-27 08:40:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_5PM_CBDR_Low,bullish_sweep,1.15304,1.15171,0.0013300000000000534,liquidity,True,True,1.1532499999999999,1.15409,1.15208,1.1523349999999999,1.1531,1.1,-0.63,0.729,,,,44790c0de21b,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-03-27 10:30:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_9PM_Asia_Low,bullish_sweep,1.15452,1.15245,0.0020700000000000163,liquidity,,True,,1.15461,1.15486,1.1553849999999999,1.15696,0.05,-0.33,0.005,,,,2278b2d69426,rejected,mo_bias,pass,pass,Distribution,fail,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-03-27 10:15:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_5AM_High,bearish_sweep,1.15274,1.15336,0.0006199999999998429,stop,False,False,1.1517149999999998,1.15014,1.1494800000000005,1.1488000000000005,1.146760000000001,0.47,-2.84,-1.129,,,,68f5215db90c,rejected,pd,fail,pass,Distribution,pass,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-03-30 04:35:00-04:00,,EURUSD,pdh_pdl_sweep,PDL,bullish_sweep,1.14956,1.14893,0.0006299999999999084,stop,False,False,1.15246,1.15478,1.1560399999999997,1.1570499999999997,1.1600799999999996,0.48,-1.48,-1.127,,,,45f83294123b,rejected,mo_bias,pass,pass,Manipulation,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-03-30 04:35:00-04:00,,EURUSD,opening_gap_sweep,NDOG_Low,bullish_sweep,1.14956,1.14893,0.0006299999999999084,stop,False,False,1.150395,1.1507100000000001,1.1560399999999997,1.1570499999999997,1.1600799999999996,0.48,-1.48,-1.127,,,,5190681ffe0a,rejected,mo_bias,pass,pass,Manipulation,fail,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-03-30 06:40:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_1AM_London_Low,bullish_sweep,1.14934,1.1489099999999999,0.0004300000000001525,stop,False,False,1.150465,1.152,1.1504299999999996,1.1507749999999994,1.1518099999999993,0.42,-1.19,-1.186,,,,1ea9ac8a4d02,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-03-30 08:35:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_5PM_CBDR_Low,bullish_sweep,1.14845,1.14717,0.0012799999999999478,stop,False,False,1.149965,1.15127,1.1529100000000003,1.1536300000000004,1.1557900000000005,0.34,-1.42,-1.063,,,,cd2c1ecb4e69,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-03-31 02:10:00-04:00,,EURUSD,opening_gap_sweep,NWOG_Low,bullish_sweep,1.14648,1.14601,0.00046999999999997044,liquidity,,True,,1.14667,1.1492599999999997,1.1497949999999997,1.1513999999999995,1.4,-0.49,0.234,,,,98a0776fe0c9,rejected,mo_bias,pass,pass,Manipulation,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-03-31 02:50:00-04:00,,EURUSD,crt_range_sweep,CRT_1AM_CRT_9PM_Asia_Low,bullish_sweep,1.14709,1.14643,0.0006599999999998829,stop,False,False,1.14785,1.14907,1.1491299999999998,1.1496499999999998,1.1512099999999996,0.52,-1.3,-1.121,,,,384930f7742c,rejected,mo_bias,pass,pass,Manipulation,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-03-31 04:15:00-04:00,,EURUSD,opening_gap_sweep,NWOG_High,bearish_sweep,1.14644,1.14738,0.0009400000000001629,stop,False,False,1.146395,1.14612,1.1444300000000003,1.1439300000000003,1.1424300000000005,0.04,-1.06,-1.085,,,,0b2d79ec559a,rejected,pd,fail,pass,Manipulation,pass,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-03-31 07:15:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_9PM_Asia_Low,bullish_sweep,1.14641,1.14571,0.0006999999999999229,liquidity,True,True,1.14785,1.14907,1.1489900000000002,1.1494350000000002,1.1507700000000003,3.84,-0.2,3.686,,,,ea55cbeed6a7,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-03-31 07:15:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_1AM_London_Low,bullish_sweep,1.14641,1.14571,0.0006999999999999229,liquidity,True,True,1.14679,1.14757,1.1494699999999998,1.1500899999999996,1.1519499999999996,3.0,-0.2,1.543,,,,0e70eadf1af9,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-03-31 10:35:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_5PM_CBDR_High,bearish_sweep,1.15238,1.15406,0.0016800000000001258,stop,False,False,1.14612,1.14462,1.1401100000000002,1.13871,1.1345100000000004,0.78,-2.12,-1.048,,,,36fea8eb45bb,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-03-31 10:35:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_1AM_London_High,bearish_sweep,1.15238,1.15406,0.0016800000000001258,stop,False,False,1.14679,1.14601,1.1401100000000002,1.13871,1.1345100000000004,0.78,-2.12,-1.048,,,,d697338f2c37,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-03-31 17:00:00-04:00,,EURUSD,pdh_pdl_sweep,PDH,bearish_sweep,1.15501,1.15633,0.0013199999999999878,expired,False,False,1.1481949999999999,1.14428,1.1461399999999995,1.1448199999999993,1.140859999999999,-0.0,-0.0,-0.061,,,,8acd8a637dd1,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-02 03:45:00-04:00,,EURUSD,crt_range_sweep,CRT_1AM_CRT_9PM_Asia_Low,bullish_sweep,1.15307,1.15187,0.0012000000000000899,stop,False,False,1.1568450000000001,1.16055,1.1566800000000002,1.15755,1.1601600000000003,0.42,-1.03,-1.067,,,,4d4bc5eb7e1e,rejected,mo_bias,pass,pass,Manipulation,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-02 06:25:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_1AM_London_Low,bullish_sweep,1.1519300000000001,1.15149,0.000440000000000218,stop,False,False,1.152675,1.15389,1.1569099999999999,1.1578399999999998,1.1606299999999998,0.23,-1.07,-1.182,,,,ba7049d8d04b,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-02 10:25:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_5AM_High,bearish_sweep,1.15301,1.15364,0.0006299999999999084,stop,False,False,1.1520299999999999,1.15087,1.1495,1.1488749999999999,1.147,0.67,-5.37,-1.127,,,,2a26df6dcbc3,rejected,pd,fail,pass,Distribution,pass,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-02 11:00:00-04:00,,EURUSD,pdh_pdl_sweep,PDL,bullish_sweep,1.1558,1.1545,0.0012999999999998568,stop,False,False,1.15844,1.16271,1.15574,1.1562649999999999,1.15784,0.04,-1.15,-1.062,,,,2d381fc4cbcc,rejected,pd,fail,pass,Distribution,pass,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-03 07:30:00-04:00,,EURUSD,crt_range_sweep,CRT_1AM_CRT_9PM_Asia_High,bearish_sweep,1.15415,1.1549,0.0007500000000000284,liquidity,True,True,1.1535549999999999,1.15313,1.15223,1.151925,1.15101,3.13,-0.59,1.253,,,,99fb258b6c66,rejected,mo_bias,pass,pass,Manipulation,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-03 07:30:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_5PM_CBDR_High,bearish_sweep,1.15415,1.1549,0.0007500000000000284,expired,True,False,1.152345,1.15019,1.1530400000000003,1.1527950000000002,1.1520600000000005,4.21,-0.59,4.027,,,,abd4fb6466a5,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
